,lat,lon
1012,59.2071143,17.7634553
1013,59.2046866,18.2013586
1014,59.2039841,18.1996673
1015,59.2014438,17.7675755
1016,59.2011281,17.76747
1017,59.1996945,17.7652131
1018,59.1991737,18.0080871
1019,59.1989162,18.1904932
1020,59.1988331,17.7640159
1021,59.1987677,18.1902472
1022,59.1976259,18.0089788
1023,59.1969545,17.7605398
1024,59.1968752,17.7608165
1025,59.1941137,18.1897036
1026,59.1934942,18.1889767
1027,59.1925139,18.1867202
1028,59.1919209,18.1849197
1029,59.1908124,18.178503
1030,59.1905693,18.17868
1031,59.1871292,18.1674897
1032,59.1865191,18.1673395
1033,59.1850452,17.6609356
1034,59.183109,18.1663925
1035,59.1830773,18.1667038
1036,59.1821197,18.1611863
1037,59.1819877,18.1614653
1038,59.1816867,17.6645794
1039,59.1809967,17.6643388
1040,59.1758213,17.6644057
1041,59.1734385,18.061637
1042,59.172916,18.0629154
1043,59.1679771,18.1466917
1044,59.1678854,18.1469876
1045,59.1676706,18.1570762
1046,59.1675936,18.1628345
1047,59.1672876,18.1555353
1048,59.167124,18.1620272
1049,59.1668685,18.1638234
1050,59.166038,18.1625478
1051,59.1657917,17.720256
1052,59.165593,17.7223608
1053,59.1655594,17.7270562
1054,59.1655414,18.1793371
1055,59.165507,17.7650374
1056,59.1653103,17.7293821
1057,59.1652831,17.7634895
1058,59.1652418,18.1627004
1059,59.165141,17.7857051
1060,59.1650497,17.7700521
1061,59.1649044,17.7883301
1062,59.164834,18.1802998
1063,59.1648071,17.7968599
1064,59.16474,17.7711408
1065,59.1642994,17.7423298
1066,59.1641357,17.7418112
1067,59.1640818,17.7096557
1068,59.1640784,18.1622761
1069,59.164016,17.71033
1070,59.1583046,17.8101148
1071,59.1561759,17.8190696
1072,59.1555945,17.8204886
1073,59.1453622,18.4127122
1074,59.1452503,18.4112479
1075,59.1446836,18.1825532
1076,59.1442322,18.4154363
1077,59.1431949,18.1830612
1078,59.1431483,18.4160144
1079,59.1411195,18.3966244
1080,59.1410314,18.395321
1081,59.1405739,18.1853766
1082,59.1405144,17.8322019
1083,59.1399614,18.3884412
1084,59.1399306,18.3874704
1085,59.1398152,18.4153538
1086,59.139752,17.8318738
1087,59.1382447,18.4149392
1088,59.1376348,18.4173225
1089,59.1373481,18.4143039
1090,59.1352418,18.3638205
1091,59.135162,18.3640659
1092,59.135099,17.8310968
1093,59.1346525,18.1891119
1094,59.1342805,17.8301344
1095,59.1340331,18.1892505
1096,59.1337275,18.408526
1097,59.1329329,18.4081666
1098,59.1301187,18.1933559
1099,59.1299528,18.1932972
1100,59.1265527,17.8184985
1101,59.1259813,17.8172348
1102,59.1258152,18.323272
1103,59.1258073,18.3222847
1104,59.1252412,18.3152094
1105,59.1252175,18.3165535
1106,59.1217926,18.3019349
1107,59.1216056,18.3001723
1108,59.118978,17.8037986
1109,59.1170532,17.8038368
1110,59.1158792,18.276372
1111,59.1158047,18.2769547
1112,59.1153904,17.8057015
1113,59.1136191,17.8056706
1114,59.1059187,17.7999929
1115,59.1055778,17.7994553
1116,59.1051824,18.1283783
1117,59.1025925,17.8006449
1118,59.1000776,18.129552
1119,59.0973999,18.1306959
1120,59.0881825,17.7880129
1121,59.0864476,18.1438635
1122,59.0816398,18.1334161
1123,59.0711884,17.787661
1124,59.0707083,17.7883557
1125,59.0640657,17.8049332
1126,59.063973,17.8040553
1127,59.0571442,17.8053473
1128,59.0570817,17.8055186
1129,59.0501177,17.8060543
1130,59.049968,17.8059033
1131,59.0440612,17.8208895
1132,59.0378995,17.8279657
1133,59.0311041,17.8300421
1134,59.0242978,17.8277892
1135,59.0234972,17.8267548
1136,59.0203245,17.8237944
1137,59.0196967,17.8229452
1138,59.0146437,17.8198636
1139,59.0091848,17.8131939
1140,59.009151,17.8146065
1141,59.008513,17.8054782
1142,59.0083878,17.8056828
1143,59.0082705,17.8054357
1144,59.0081334,17.8056519
1145,59.0021556,17.80152
1146,59.0017908,17.801078
1147,58.9913474,17.8119672
1148,58.9886791,17.8152398
1149,58.9879022,17.8388859
1150,58.9876335,17.8405934
1151,58.9873847,17.8275857
1152,58.9872931,17.8276553
1153,58.9860789,17.8500585
1154,58.9853862,17.8513141
1155,58.9833154,17.9008809
1156,58.9832337,17.8959719
1157,58.9823524,17.8758885
1158,58.9817293,17.8770437
1159,58.9808801,17.8884595
1160,58.9800743,17.9040749
1161,58.979919,17.9038894
1162,58.9771396,17.9117366
1163,58.9579874,17.9051834
1164,58.9579354,17.9056099
1165,58.9552877,17.9037189
1166,58.9544058,17.9023148
1167,58.9484178,17.9039948
1168,58.948267,17.9048034
1169,58.9454699,17.9103407
1170,58.945391,17.9111056
1171,58.9408329,17.9126782
1172,58.9402124,17.9131208
1173,58.9303262,17.9213037
1174,58.9291876,17.9210444
1175,58.9238664,17.9209297
1176,58.922978,17.9218202
1177,58.9191003,17.9338738
1178,58.9189176,17.9338309
1179,58.9174762,17.9388907
1180,58.9157625,17.9411697
1181,58.9145532,17.9456563
1182,58.9122324,17.9493106
1183,58.9062028,17.9526502
1184,58.9031254,17.9497875
1185,58.9013121,17.9512432
1186,58.9011903,17.9510399
1187,58.9010041,17.9494486
1188,58.9009816,17.950636
1189,58.900773,17.9499854
1190,58.8990915,17.9432041
1191,58.8965882,17.9404936
1192,58.8943719,17.9341706
1193,58.8927249,17.9306723
1194,58.8781002,17.9279406
1195,58.7844605,16.9214614
1196,58.7262356,17.0160847
1197,58.7254073,17.0174046
